rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
1122,86,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1123,161,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1124,201,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1125,230,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1126,345,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1127,424,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1128,5,0.1429,0.5378,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","InIn greatis, funnyunny andpeer, with the redeembudget characters unikable characters. aneyed, unbare dialogue relief."
1129,421,0.1429,0.5188,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","HeHe greatis, funnyunny filmpeer, with the redeembudget characters unikable characters. aneyed, unbare dialogue relief."
1130,871,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1131,927,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1132,953,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1133,978,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1134,1033,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1135,1089,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1136,1109,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1137,1137,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1138,1275,0.1384,0.5778,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","InIn the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1139,1005,0.1384,0.5556,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1140,1061,0.1384,0.5556,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1141,1221,0.1384,0.5556,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine. focuses a stories."
1142,554,0.1335,0.4395,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","HeHe,liah was a, his his brother, sister, to to work work own in the United wine Rush. the49."
1143,525,0.1335,0.4356,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","TheThe,liah was a, his his brother, sister, to to work work own in the United wine Rush. the49."
1144,786,0.1335,0.3818,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","TheThe,liah was a, his his of, sister, to to work work own in the United wine Rush. the49."
1145,466,0.1335,0.3784,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","TheThe,liah was who, his his of, sister, to to work work own in the United wine Rush, the49."
1146,583,0.1335,0.3784,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","TheThe,liah was who, his his of, sister, to to work work own in the United wine Rush, the49."
1147,613,0.1335,0.3784,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","TheThe,liah was who, his his of, sister, to to work work own in the United wine Rush, the49."
1148,726,0.1335,0.3784,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","TheThe,liah was who, his his of, sister, to to work work own in the United wine Rush, the49."
1149,496,0.1335,0.3727,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","InIn,liah was who, his his of, sister, to to work work own in the United wine Rush. the49."
1150,697,0.1335,0.3727,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","InIn,liah was who, his his of, sister, to to work work own in the United wine Rush. the49."
1151,756,0.1335,0.3727,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","InIn,liah was who, his his of, sister, to to work work own in the United wine Rush. the49."
1152,667,0.1335,0.3636,"Eventually Obadiah, Henry and possibly another brother or two went off to find their fortunes in the California Gold Rush of 1849.","InIn,liah was who, his his of, sister, to to work work own in the United wine Rush, the49,"
1153,274,0.1333,0.4587,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days","InInatherinewell was captured the feeling'sies of the-story streets, and the stands of makeate the's world."
