rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
1133,323,0.0394,0.199,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1134,402,0.0394,0.199,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1135,442,0.0394,0.199,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1136,5,0.0385,0.2847,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1137,790,0.0385,0.2723,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1138,841,0.0385,0.2417,"Despite leaving the band for an acting career, he still composes music for some films.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1139,563,0.0385,0.2246,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1140,676,0.0385,0.2246,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1141,735,0.0385,0.2246,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1142,765,0.0385,0.2246,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1143,10,0.0385,0.2122,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1144,426,0.0385,0.2122,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1145,2,0.0385,0.1429,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1146,36,0.0385,0.1011,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1147,189,0.0385,0.1011,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1148,293,0.0385,0.1011,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
1149,394,0.0368,0.1772,"An important movie, a reminder of the power of film to move us and to make us examine our values.",He graduated from Yale University with a degree in economics.
1150,452,0.0366,0.1275,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",He was a member of the United States House of Representatives from New York City.
1151,875,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1152,931,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1153,957,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1154,1009,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1155,1037,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1156,1113,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1157,1141,0.0338,0.229,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1158,867,0.0333,0.1914,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.",He graduated from Yale University with a degree in economics.
